gameID,teamID,season,date,location,shots,shotsOnTarget,result
10878,178,2018,10/2/2019 20:00,a,23,5,L
10879,161,2018,9/2/2019 16:00,h,10,3,W
10879,176,2018,9/2/2019 16:00,a,8,3,L
10880,225,2018,9/2/2019 19:00,h,16,7,L
10880,167,2018,9/2/2019 19:00,a,8,3,W
10881,163,2018,10/2/2019 16:00,h,15,5,W
10881,175,2018,10/2/2019 16:00,a,15,3,L
10882,174,2018,10/2/2019 14:00,h,9,3,D
10882,177,2018,10/2/2019 14:00,a,9,3,D
10883,167,2018,16/2/2019 19:00,h,12,4,W
10883,170,2018,16/2/2019 19:00,a,13,4,L
10884,176,2018,17/2/2019 14:00,h,8,4,W
10884,174,2018,17/2/2019 14:00,a,20,5,L
10885,165,2018,17/2/2019 14:00,h,10,2,D
10885,225,2018,17/2/2019 14:00,a,15,3,D
10886,160,2018,17/2/2019 14:00,h,12,3,D
10886,166,2018,17/2/2019 14:00,a,8,2,D
10887,178,2018,15/2/2019 19:45,h,18,9,W
10887,169,2018,15/2/2019 19:45,a,14,3,L
10888,164,2018,16/2/2019 16:00,h,16,5,W
10888,224,2018,16/2/2019 16:00,a,10,2,L
10889,171,2018,16/2/2019 19:00,h,11,6,W
10889,168,2018,16/2/2019 19:00,a,6,2,L
10890,235,2018,15/2/2019 18:00,h,14,6,W
10890,181,2018,15/2/2019 18:00,a,13,2,L
10891,177,2018,17/2/2019 16:00,h,7,4,W
10891,163,2018,17/2/2019 16:00,a,10,1,L
10892,175,2018,17/2/2019 20:00,h,11,2,L
10892,161,2018,17/2/2019 20:00,a,11,3,W
10893,224,2018,23/2/2019 19:00,h,11,4,W
10893,170,2018,23/2/2019 19:00,a,7,0,L
10894,181,2018,22/2/2019 18:00,h,11,2,L
10894,175,2018,22/2/2019 18:00,a,16,6,W
10895,169,2018,23/2/2019 19:00,h,8,3,W
10895,167,2018,23/2/2019 19:00,a,8,1,L
10896,166,2018,24/2/2019 14:00,h,19,4,L
10896,177,2018,24/2/2019 14:00,a,15,8,W
10897,168,2018,24/2/2019 14:00,h,19,8,W
10897,176,2018,24/2/2019 14:00,a,7,2,L
10898,161,2018,23/2/2019 16:00,h,21,7,W
10898,235,2018,23/2/2019 16:00,a,8,3,L
10899,163,2018,24/2/2019 16:00,h,16,3,D
10899,164,2018,24/2/2019 16:00,a,9,2,D
10900,225,2018,22/2/2019 19:45,h,9,2,D
10900,160,2018,22/2/2019 19:45,a,15,5,D
10901,174,2018,24/2/2019 14:00,h,12,8,D
10901,165,2018,24/2/2019 14:00,a,13,4,D
10902,171,2018,24/2/2019 20:00,h,11,5,W
10902,178,2018,24/2/2019 20:00,a,9,3,L
10903,177,2018,2/3/2019 19:00,h,10,4,D
10903,224,2018,2/3/2019 19:00,a,8,2,D
10904,167,2018,2/3/2019 19:00,h,13,4,D
10904,171,2018,2/3/2019 19:00,a,12,5,D
10905,176,2018,5/3/2019 18:00,h,15,4,L
10905,166,2018,5/3/2019 18:00,a,8,5,W
10906,165,2018,2/3/2019 16:00,h,7,2,L
10906,161,2018,2/3/2019 16:00,a,25,7,W
10907,169,2018,3/3/2019 14:00,h,7,1,D
10907,168,2018,3/3/2019 14:00,a,9,3,D
10908,160,2018,3/3/2019 14:00,h,14,1,W
10908,181,2018,3/3/2019 14:00,a,6,1,L
10909,178,2018,3/3/2019 16:00,h,22,10,W
10909,174,2018,3/3/2019 16:00,a,5,2,L
10910,164,2018,3/3/2019 20:00,h,12,7,W
10910,175,2018,3/3/2019 20:00,a,6,1,L
10911,170,2018,3/3/2019 14:00,h,9,2,W
10911,225,2018,3/3/2019 14:00,a,10,1,L
10912,235,2018,9/4/2019 18:00,h,19,8,W
10912,163,2018,9/4/2019 18:00,a,7,2,L
10913,225,2018,9/3/2019 16:00,h,17,7,D
10913,178,2018,9/3/2019 16:00,a,21,8,D
10914,174,2018,10/3/2019 14:00,h,19,4,W
10914,169,2018,10/3/2019 14:00,a,4,0,L
10915,163,2018,10/3/2019 16:00,h,11,6,W
10915,165,2018,10/3/2019 16:00,a,5,1,L
10916,175,2018,10/3/2019 14:00,h,6,1,L
10916,160,2018,10/3/2019 14:00,a,14,8,W
10917,168,2018,17/4/2019 18:00,h,15,8,W
10917,161,2018,17/4/2019 18:00,a,9,6,L
10918,171,2018,9/3/2019 19:00,h,16,9,D
10918,176,2018,9/3/2019 19:00,a,9,3,D
10919,166,2018,10/3/2019 14:00,h,8,4,D
10919,167,2018,10/3/2019 14:00,a,12,6,D
10920,224,2018,9/3/2019 19:00,h,21,6,W
10920,235,2018,9/3/2019 19:00,a,14,2,L
10921,181,2018,9/3/2019 19:00,h,5,1,D
10921,177,2018,9/3/2019 19:00,a,26,5,D
10922,164,2018,10/3/2019 20:00,h,12,6,W
10922,170,2018,10/3/2019 20:00,a,6,1,L
10923,177,2018,17/3/2019 14:00,h,10,2,W
10923,168,2018,17/3/2019 14:00,a,7,1,L
10924,235,2018,16/3/2019 19:00,h,15,4,D
10924,225,2018,16/3/2019 19:00,a,6,2,D
10925,170,2018,15/3/2019 18:00,h,10,2,D
10925,174,2018,15/3/2019 18:00,a,18,3,D
10926,178,2018,17/3/2019 13:30,h,23,13,W
10926,166,2018,17/3/2019 13:30,a,10,4,L
10927,167,2018,16/3/2019 19:00,h,11,3,D
10927,224,2018,16/3/2019 19:00,a,8,4,D
10928,176,2018,17/3/2019 16:00,h,14,4,D
10928,163,2018,17/3/2019 16:00,a,10,3,D
10929,160,2018,15/3/2019 19:45,h,12,3,L
10929,171,2018,15/3/2019 19:45,a,12,8,W
10930,165,2018,16/3/2019 19:00,h,2,1,L
10930,175,2018,16/3/2019 19:00,a,13,7,W
10931,169,2018,16/3/2019 19:00,h,14,2,W
10931,181,2018,16/3/2019 19:00,a,12,4,L
10932,161,2018,17/3/2019 20:00,h,9,7,W
10932,164,2018,17/3/2019 20:00,a,3,2,L
10933,164,2018,30/3/2019 16:00,h,11,5,D
10933,167,2018,30/3/2019 16:00,a,14,4,D
10934,181,2018,31/3/2019 13:00,h,14,1,L
10934,170,2018,31/3/2019 13:00,a,12,6,W
10935,224,2018,31/3/2019 13:00,h,12,3,D
10935,176,2018,31/3/2019 13:00,a,5,0,D
10936,175,2018,1/4/2019 19:30,h,14,9,W
10936,235,2018,1/4/2019 19:30,a,14,6,L
10937,163,2018,29/3/2019 19:45,h,12,2,L
10937,178,2018,29/3/2019 19:45,a,18,5,W
10938,171,2018,31/3/2019 13:00,h,24,6,L
10938,165,2018,31/3/2019 13:00,a,7,2,W
10939,168,2018,31/3/2019 15:00,h,8,2,L
10939,160,2018,31/3/2019 15:00,a,10,3,W
10940,166,2018,3/4/2019 18:00,h,17,7,W
10940,169,2018,3/4/2019 18:00,a,8,3,L
10941,174,2018,31/3/2019 19:00,h,9,3,L
10941,161,2018,31/3/2019 19:00,a,10,4,W
10942,225,2018,3/4/2019 18:00,h,13,9,W
10942,177,2018,3/4/2019 18:00,a,10,3,L
10943,224,2018,6/4/2019 19:00,h,5,4,D
10943,175,2018,6/4/2019 19:00,a,26,6,D
10944,174,2018,7/4/2019 14:00,h,14,5,W
10944,168,2018,7/4/2019 14:00,a,19,1,L
10945,177,2018,7/4/2019 14:00,h,10,3,D
10945,160,2018,7/4/2019 14:00,a,11,4,D
10946,161,2018,7/4/2019 20:00,h,21,6,D
10946,225,2018,7/4/2019 20:00,a,9,4,D
10947,235,2018,6/4/2019 19:00,h,13,7,W
10947,165,2018,6/4/2019 19:00,a,5,1,L
10948,167,2018,6/4/2019 19:00,h,17,9,D
10948,163,2018,6/4/2019 19:00,a,7,5,D
10949,176,2018,5/4/2019 19:45,h,7,7,W
10949,164,2018,5/4/2019 19:45,a,21,5,L
10950,169,2018,6/4/2019 19:00,h,11,2,D
10950,171,2018,6/4/2019 19:00,a,18,5,D
10951,178,2018,6/4/2019 16:00,h,27,6,L
10951,181,2018,6/4/2019 16:00,a,8,3,W
10952,170,2018,7/4/2019 16:00,h,14,5,W
10952,166,2018,7/4/2019 16:00,a,16,4,L
10953,181,2018,12/4/2019 18:00,h,18,5,D
10953,224,2018,12/4/2019 18:00,a,4,1,D
10954,165,2018,13/4/2019 19:00,h,8,2,L
10954,167,2018,13/4/2019 19:00,a,13,5,W
10955,164,2018,13/4/2019 16:00,h,14,4,W
10955,235,2018,13/4/2019 16:00,a,8,3,L
10956,160,2018,14/4/2019 20:00,h,15,6,W
10956,161,2018,14/4/2019 20:00,a,10,5,L
10957,171,2018,13/4/2019 19:00,h,27,6,D
10957,177,2018,13/4/2019 19:00,a,10,3,D
10958,166,2018,14/4/2019 14:00,h,16,5,W
10958,174,2018,14/4/2019 14:00,a,6,2,L
10959,168,2018,12/4/2019 19:45,h,14,5,W
10959,178,2018,12/4/2019 19:45,a,11,4,L
10960,163,2018,14/4/2019 14:00,h,14,7,D
10960,170,2018,14/4/2019 14:00,a,7,2,D
10961,175,2018,14/4/2019 16:00,h,14,6,W
10961,176,2018,14/4/2019 16:00,a,5,1,L
10962,225,2018,13/4/2019 19:00,h,11,6,D
10962,169,2018,13/4/2019 19:00,a,15,5,D
10963,181,2018,19/4/2019 18:00,h,12,10,W
10963,163,2018,19/4/2019 18:00,a,10,4,L
10964,169,2018,20/4/2019 16:00,h,9,3,L
10964,164,2018,20/4/2019 16:00,a,15,6,W
10965,178,2018,19/4/2019 19:45,h,24,11,W
10965,167,2018,19/4/2019 19:45,a,11,3,L
10966,168,2018,21/4/2019 14:00,h,10,4,W
10966,224,2018,21/4/2019 14:00,a,8,4,L
10967,170,2018,20/4/2019 19:00,h,20,8,L
10967,165,2018,20/4/2019 19:00,a,7,2,W
10968,235,2018,20/4/2019 19:00,h,8,2,W
10968,176,2018,20/4/2019 19:00,a,11,2,L
10969,177,2018,21/4/2019 16:00,h,8,1,L
10969,175,2018,21/4/2019 16:00,a,14,3,W
10970,225,2018,20/4/2019 19:00,h,6,1,L
10970,166,2018,20/4/2019 19:00,a,20,7,W
10971,174,2018,21/4/2019 14:00,h,10,2,D
10971,160,2018,21/4/2019 14:00,a,16,4,D
10972,161,2018,21/4/2019 20:00,h,10,5,W
10972,171,2018,21/4/2019 20:00,a,15,4,L
10973,224,2018,28/4/2019 14:00,h,8,1,D
10973,225,2018,28/4/2019 14:00,a,7,1,D
10974,175,2018,28/4/2019 16:00,h,14,7,W
10974,174,2018,28/4/2019 16:00,a,12,3,L
10975,163,2018,1/5/2019 18:00,h,10,4,D
10975,171,2018,1/5/2019 18:00,a,16,5,D
10976,170,2018,28/4/2019 14:00,h,15,5,W
10976,169,2018,28/4/2019 14:00,a,14,3,L
10977,166,2018,30/4/2019 18:00,h,15,9,W
10977,161,2018,30/4/2019 18:00,a,8,3,L
10978,164,2018,28/4/2019 20:00,h,17,2,L
10978,168,2018,28/4/2019 20:00,a,14,6,W
10979,160,2018,28/4/2019 14:00,h,14,8,W
10979,235,2018,28/4/2019 14:00,a,8,3,L
10980,165,2018,28/4/2019 14:00,h,14,2,W
10980,181,2018,28/4/2019 14:00,a,12,3,L
10981,176,2018,26/4/2019 19:45,h,10,2,L
10981,178,2018,26/4/2019 19:45,a,18,5,W
10982,167,2018,28/4/2019 14:00,h,10,5,D
10982,177,2018,28/4/2019 14:00,a,5,4,D
10983,161,2018,4/5/2019 16:00,h,17,5,D
10983,170,2018,4/5/2019 16:00,a,8,2,D
10984,177,2018,4/5/2019 19:00,h,8,2,L
10984,235,2018,4/5/2019 19:00,a,15,5,W
10985,225,2018,3/5/2019 19:45,h,7,4,D
10985,164,2018,3/5/2019 19:45,a,13,2,D
10986,174,2018,5/5/2019 14:00,h,19,4,D
10986,163,2018,5/5/2019 14:00,a,11,3,D
10987,176,2018,4/5/2019 19:00,h,10,2,L
10987,167,2018,4/5/2019 19:00,a,9,1,W
10988,169,2018,4/5/2019 19:00,h,10,1,D
10988,165,2018,4/5/2019 19:00,a,1,0,D
10989,178,2018,5/5/2019 20:00,h,20,8,D
10989,160,2018,5/5/2019 20:00,a,13,6,D
10990,171,2018,5/5/2019 16:00,h,13,5,L
10990,175,2018,5/5/2019 16:00,a,8,3,W
10991,166,2018,5/5/2019 14:00,h,13,4,D
10991,224,2018,5/5/2019 14:00,a,4,1,D
10992,168,2018,5/5/2019 14:00,h,22,5,W
10992,181,2018,5/5/2019 14:00,a,8,3,L
10993,224,2018,11/5/2019 19:00,h,19,3,D
10993,174,2018,11/5/2019 19:00,a,7,2,D
10994,167,2018,11/5/2019 16:00,h,14,4,L
10994,161,2018,11/5/2019 16:00,a,9,4,W
10995,165,2018,11/5/2019 19:00,h,14,10,W
10995,177,2018,11/5/2019 19:00,a,15,4,L
10996,181,2018,11/5/2019 19:00,h,11,6,W
10996,225,2018,11/5/2019 19:00,a,17,8,L
10997,160,2018,12/5/2019 16:00,h,8,4,W
10997,176,2018,12/5/2019 16:00,a,6,1,L
10998,170,2018,11/5/2019 19:00,h,8,2,D
10998,168,2018,11/5/2019 19:00,a,13,3,D
10999,235,2018,11/5/2019 19:00,h,12,4,W
10999,171,2018,11/5/2019 19:00,a,12,5,L
11000,163,2018,12/5/2019 14:00,h,7,4,D
11000,169,2018,12/5/2019 14:00,a,23,9,D
11001,175,2018,10/5/2019 19:45,h,16,5,L
11001,166,2018,10/5/2019 19:45,a,11,4,W
11002,164,2018,12/5/2019 20:00,h,17,6,L
11002,178,2018,12/5/2019 20:00,a,15,5,W
11003,176,2018,18/5/2019 19:00,h,13,4,L
11003,177,2018,18/5/2019 19:00,a,9,2,W
11004,169,2018,18/5/2019 19:00,h,18,9,D
11004,235,2018,18/5/2019 19:00,a,21,4,D
11005,160,2018,18/5/2019 19:00,h,18,12,W
11005,167,2018,18/5/2019 19:00,a,13,3,L
11006,178,2018,18/5/2019 19:00,h,16,8,W
11006,165,2018,18/5/2019 19:00,a,7,2,L
11007,171,2018,18/5/2019 19:00,h,9,3,W
11007,224,2018,18/5/2019 19:00,a,9,3,L
11008,166,2018,18/5/2019 19:00,h,16,2,D
11008,168,2018,18/5/2019 19:00,a,10,2,D
11009,161,2018,18/5/2019 19:00,h,17,7,W
11009,181,2018,18/5/2019 19:00,a,13,3,L
11010,175,2018,18/5/2019 19:00,h,9,5,W
11010,170,2018,18/5/2019 19:00,a,19,5,L
11011,225,2018,18/5/2019 19:00,h,19,6,L
11011,163,2018,18/5/2019 19:00,a,11,6,W
11012,174,2018,18/5/2019 19:00,h,19,5,L
11012,164,2018,18/5/2019 19:00,a,21,8,W
11013,224,2018,24/5/2019 19:05,h,19,9,W
11013,169,2018,24/5/2019 19:05,a,16,4,L
11014,167,2018,24/5/2019 19:05,h,14,5,D
11014,175,2018,24/5/2019 19:05,a,15,4,D
11015,165,2018,24/5/2019 19:05,h,14,1,L
11015,176,2018,24/5/2019 19:05,a,12,5,W
11016,181,2018,24/5/2019 19:05,h,12,6,W
11016,174,2018,24/5/2019 19:05,a,13,3,L
11017,164,2018,24/5/2019 19:05,h,10,3,W
11017,166,2018,24/5/2019 19:05,a,14,4,L
11018,168,2018,24/5/2019 19:05,h,21,1,L
11018,225,2018,24/5/2019 19:05,a,5,1,W
11019,170,2018,24/5/2019 19:05,h,8,2,W
11019,171,2018,24/5/2019 19:05,a,11,4,L
11020,235,2018,24/5/2019 19:05,h,17,8,L
11020,178,2018,24/5/2019 19:05,a,19,8,W
11021,177,2018,24/5/2019 19:05,h,10,6,W
11021,161,2018,24/5/2019 19:05,a,13,2,L
11022,163,2018,24/5/2019 19:05,h,13,8,W
11022,160,2018,24/5/2019 19:05,a,14,7,L
11643,87,2019,9/8/2019 20:00,h,15,7,W
11643,79,2019,9/8/2019 20:00,a,12,5,L
11644,81,2019,10/8/2019 12:30,h,5,3,L
11644,88,2019,10/8/2019 12:30,a,14,9,W
11645,73,2019,10/8/2019 15:00,h,13,3,D
11645,238,2019,10/8/2019 15:00,a,8,3,D
11646,92,2019,10/8/2019 15:00,h,10,4,W
11646,74,2019,10/8/2019 15:00,a,11,3,L
11647,78,2019,10/8/2019 15:00,h,6,2,D
11647,72,2019,10/8/2019 15:00,a,10,3,D
11648,90,2019,10/8/2019 15:00,h,11,3,L
11648,220,2019,10/8/2019 15:00,a,5,3,W
11649,82,2019,10/8/2019 17:30,h,31,7,W
11649,71,2019,10/8/2019 17:30,a,7,4,L
11650,86,2019,11/8/2019 14:00,h,9,2,L
11650,83,2019,11/8/2019 14:00,a,8,2,W
11651,75,2019,11/8/2019 14:00,h,16,1,D
11651,229,2019,11/8/2019 14:00,a,8,2,D
11652,89,2019,11/8/2019 16:30,h,11,5,W
11652,80,2019,11/8/2019 16:30,a,18,7,L
11653,83,2019,17/8/2019 12:30,h,15,9,W
11653,92,2019,17/8/2019 12:30,a,18,5,L
11654,71,2019,17/8/2019 15:00,h,22,7,L
11654,73,2019,17/8/2019 15:00,a,12,4,W
11655,220,2019,17/8/2019 15:00,h,16,4,D
11655,81,2019,17/8/2019 15:00,a,8,3,D
11656,72,2019,17/8/2019 15:00,h,12,2,W
11656,90,2019,17/8/2019 15:00,a,8,2,L
11657,79,2019,17/8/2019 15:00,h,15,8,W
11657,86,2019,17/8/2019 15:00,a,12,4,L
11658,74,2019,17/8/2019 15:00,h,14,3,L
11658,87,2019,17/8/2019 15:00,a,15,6,W
11659,88,2019,17/8/2019 17:30,h,30,10,D
11659,82,2019,17/8/2019 17:30,a,3,2,D
11660,238,2019,18/8/2019 14:00,h,15,3,W
11660,78,2019,18/8/2019 14:00,a,6,4,L
11661,80,2019,18/8/2019 16:30,h,14,5,D
11661,75,2019,18/8/2019 16:30,a,12,3,D
11662,229,2019,19/8/2019 20:00,h,6,2,D
11662,89,2019,19/8/2019 20:00,a,9,2,D
11663,71,2019,23/8/2019 20:00,h,7,3,W
11663,72,2019,23/8/2019 20:00,a,12,1,L
11664,79,2019,24/8/2019 12:30,h,6,5,L
11664,80,2019,24/8/2019 12:30,a,23,8,W
11665,238,2019,24/8/2019 15:00,h,8,3,L
11665,75,2019,24/8/2019 15:00,a,10,2,W
11666,220,2019,24/8/2019 15:00,h,12,3,L
11666,74,2019,24/8/2019 15:00,a,12,4,W
11667,90,2019,24/8/2019 15:00,h,23,3,L
11667,81,2019,24/8/2019 15:00,a,16,10,W
11668,229,2019,25/8/2019 16:30,h,17,2,D
11668,92,2019,25/8/2019 16:30,a,13,4,D
11669,89,2019,24/8/2019 15:00,h,22,3,L
11669,78,2019,24/8/2019 15:00,a,5,3,W
11670,87,2019,24/8/2019 17:30,h,25,5,W
11670,83,2019,24/8/2019 17:30,a,9,3,L
11671,73,2019,25/8/2019 14:00,h,10,7,L
11671,88,2019,25/8/2019 14:00,a,19,5,W
11672,82,2019,25/8/2019 16:30,h,17,2,L
11672,86,2019,25/8/2019 16:30,a,8,3,W
11673,74,2019,31/8/2019 12:30,h,10,2,D
11673,89,2019,31/8/2019 12:30,a,21,8,D
11674,81,2019,31/8/2019 15:00,h,18,8,W
11674,79,2019,31/8/2019 15:00,a,8,3,L
11675,80,2019,31/8/2019 15:00,h,13,5,D
11675,238,2019,31/8/2019 15:00,a,8,2,D
11676,78,2019,31/8/2019 15:00,h,22,5,W
11676,71,2019,31/8/2019 15:00,a,10,2,L
11677,75,2019,31/8/2019 15:00,h,15,6,W
11677,73,2019,31/8/2019 15:00,a,8,2,L
11678,88,2019,31/8/2019 15:00,h,15,6,W
11678,220,2019,31/8/2019 15:00,a,6,2,L
11679,86,2019,31/8/2019 15:00,h,13,5,D
11679,90,2019,31/8/2019 15:00,a,13,3,D
11680,92,2019,31/8/2019 17:30,h,7,2,L
11680,87,2019,31/8/2019 17:30,a,15,7,W
11681,72,2019,1/9/2019 14:00,h,15,6,W
11681,229,2019,1/9/2019 14:00,a,8,5,L
11682,83,2019,1/9/2019 16:30,h,26,8,D
11682,82,2019,1/9/2019 16:30,a,13,9,D
11683,87,2019,14/9/2019 11:30,h,21,9,W
11683,86,2019,14/9/2019 11:30,a,8,1,L
11684,89,2019,14/9/2019 14:00,h,10,5,W
11684,75,2019,14/9/2019 14:00,a,9,3,L
11685,220,2019,14/9/2019 14:00,h,14,5,D
11685,92,2019,14/9/2019 14:00,a,7,1,D
11686,238,2019,14/9/2019 14:00,h,17,4,L
11686,74,2019,14/9/2019 14:00,a,11,7,W
11687,82,2019,14/9/2019 14:00,h,13,5,W
11687,78,2019,14/9/2019 14:00,a,11,6,L
11688,229,2019,14/9/2019 14:00,h,11,4,L
11688,80,2019,14/9/2019 14:00,a,15,6,W
11689,79,2019,14/9/2019 16:30,h,7,3,W
11689,88,2019,14/9/2019 16:30,a,25,8,L
11690,73,2019,15/9/2019 13:00,h,13,6,W
11690,72,2019,15/9/2019 13:00,a,14,5,L
11691,90,2019,15/9/2019 15:30,h,31,10,D
11691,83,2019,15/9/2019 15:30,a,7,4,D
11692,71,2019,16/9/2019 19:00,h,10,5,D
11692,81,2019,16/9/2019 19:00,a,13,1,D
11693,74,2019,20/9/2019 19:00,h,25,6,L
11693,73,2019,20/9/2019 19:00,a,6,3,W
11694,75,2019,21/9/2019 11:30,h,16,7,W
11694,82,2019,21/9/2019 11:30,a,11,4,L
11695,88,2019,21/9/2019 14:00,h,28,11,W
11695,90,2019,21/9/2019 14:00,a,5,4,L
11696,92,2019,21/9/2019 14:00,h,13,6,W
11696,79,2019,21/9/2019 14:00,a,11,2,L
11697,78,2019,22/9/2019 13:00,h,13,4,D
11697,229,2019,22/9/2019 13:00,a,13,4,D
11698,72,2019,21/9/2019 14:00,h,16,3,L
11698,238,2019,21/9/2019 14:00,a,2,1,W
11699,86,2019,21/9/2019 16:30,h,11,4,D
11699,220,2019,21/9/2019 16:30,a,16,3,D
11700,81,2019,22/9/2019 13:00,h,8,6,W
11700,89,2019,22/9/2019 13:00,a,9,3,L
11701,80,2019,22/9/2019 15:30,h,13,2,L
11701,87,2019,22/9/2019 15:30,a,6,3,W
11702,83,2019,22/9/2019 15:30,h,21,6,W
11702,71,2019,22/9/2019 15:30,a,14,9,L
11703,238,2019,28/9/2019 11:30,h,12,2,L
11703,87,2019,28/9/2019 11:30,a,16,4,W
11704,82,2019,28/9/2019 14:00,h,9,4,W
11704,74,2019,28/9/2019 14:00,a,14,6,L
11705,229,2019,28/9/2019 14:00,h,6,2,W
11705,90,2019,28/9/2019 14:00,a,14,5,L
11706,71,2019,28/9/2019 14:00,h,16,3,D
11706,92,2019,28/9/2019 14:00,a,10,3,D
11707,73,2019,28/9/2019 14:00,h,13,5,D
11707,81,2019,28/9/2019 14:00,a,17,6,D
11708,80,2019,28/9/2019 14:00,h,24,10,W
11708,220,2019,28/9/2019 14:00,a,8,1,L
11709,78,2019,28/9/2019 14:00,h,15,3,W
11709,79,2019,28/9/2019 14:00,a,10,3,L
11710,75,2019,29/9/2019 15:30,h,13,5,W
11710,86,2019,29/9/2019 15:30,a,3,0,L
11711,72,2019,28/9/2019 16:30,h,12,8,L
11711,88,2019,28/9/2019 16:30,a,20,9,W
11712,89,2019,30/9/2019 19:00,h,16,4,D
11712,83,2019,30/9/2019 19:00,a,10,5,D
11713,220,2019,5/10/2019 12:30,h,17,6,W
11713,82,2019,5/10/2019 12:30,a,8,3,L
11714,92,2019,5/10/2019 15:00,h,9,3,W
11714,72,2019,5/10/2019 15:00,a,11,2,L
11715,87,2019,5/10/2019 15:00,h,18,8,W
11715,75,2019,5/10/2019 15:00,a,2,1,L
11716,88,2019,6/10/2019 14:00,h,18,2,L
11716,229,2019,6/10/2019 14:00,a,7,2,W
11717,79,2019,5/10/2019 15:00,h,21,5,L
11717,71,2019,5/10/2019 15:00,a,22,12,W
11718,74,2019,6/10/2019 14:00,h,10,3,L
11718,80,2019,6/10/2019 14:00,a,13,7,W
11719,90,2019,5/10/2019 15:00,h,8,2,D
11719,238,2019,5/10/2019 15:00,a,9,3,D
11720,81,2019,5/10/2019 17:30,h,9,4,L
11720,78,2019,5/10/2019 17:30,a,7,4,W
11721,86,2019,6/10/2019 16:30,h,12,2,W
11721,89,2019,6/10/2019 16:30,a,12,3,L
11722,83,2019,6/10/2019 14:00,h,12,2,W
11722,73,2019,6/10/2019 14:00,a,10,2,L
11723,71,2019,19/10/2019 15:00,h,24,8,W
11723,220,2019,19/10/2019 15:00,a,20,5,L
11724,73,2019,19/10/2019 15:00,h,11,2,D
11724,79,2019,19/10/2019 15:00,a,10,1,D
11725,80,2019,19/10/2019 15:00,h,16,8,W
11725,86,2019,19/10/2019 15:00,a,5,0,L
11726,78,2019,19/10/2019 17:30,h,7,2,L
11726,88,2019,19/10/2019 17:30,a,21,10,W
11727,72,2019,19/10/2019 12:30,h,19,10,W
11727,81,2019,19/10/2019 12:30,a,8,4,L
11728,75,2019,19/10/2019 15:00,h,19,3,W
11728,92,2019,19/10/2019 15:00,a,13,4,L
11729,89,2019,20/10/2019 16:30,h,7,2,D
11729,87,2019,20/10/2019 16:30,a,10,4,D
11730,238,2019,21/10/2019 20:00,h,8,2,W
11730,83,2019,21/10/2019 20:00,a,9,3,L
11731,82,2019,19/10/2019 15:00,h,12,2,D
11731,90,2019,19/10/2019 15:00,a,7,2,D
11732,229,2019,19/10/2019 15:00,h,4,1,D
11732,74,2019,19/10/2019 15:00,a,14,5,D
11733,83,2019,27/10/2019 16:30,h,15,6,D
11733,78,2019,27/10/2019 16:30,a,10,4,D
11734,220,2019,26/10/2019 15:00,h,8,4,W
11734,72,2019,26/10/2019 15:00,a,10,6,L
11735,92,2019,26/10/2019 17:30,h,13,5,L
11735,80,2019,26/10/2019 17:30,a,16,7,W
11736,87,2019,27/10/2019 16:30,h,21,13,W
11736,82,2019,27/10/2019 16:30,a,11,4,L
11737,88,2019,26/10/2019 12:30,h,25,9,W
11737,71,2019,26/10/2019 12:30,a,11,5,L
11738,86,2019,27/10/2019 14:00,h,13,2,D
11738,229,2019,27/10/2019 14:00,a,13,5,D
11739,79,2019,27/10/2019 16:30,h,10,3,L
11739,89,2019,27/10/2019 16:30,a,21,11,W
11740,74,2019,25/10/2019 20:00,h,6,3,L
11740,75,2019,25/10/2019 20:00,a,25,15,W
11741,90,2019,26/10/2019 15:00,h,7,3,D
11741,73,2019,26/10/2019 15:00,a,15,5,D
11742,81,2019,26/10/2019 15:00,h,12,4,D
11742,238,2019,26/10/2019 15:00,a,10,4,D
11743,83,2019,2/11/2019 15:00,h,10,4,D
11743,229,2019,2/11/2019 15:00,a,25,8,D
11744,71,2019,2/11/2019 15:00,h,5,2,L
11744,87,2019,2/11/2019 15:00,a,25,6,W
11745,73,2019,2/11/2019 12:30,h,12,6,W
11745,89,2019,2/11/2019 12:30,a,15,4,L
11746,220,2019,2/11/2019 15:00,h,21,5,W
11746,79,2019,2/11/2019 15:00,a,7,0,L
11747,78,2019,3/11/2019 14:00,h,12,3,L
11747,75,2019,3/11/2019 14:00,a,14,5,W
11748,72,2019,3/11/2019 16:30,h,7,3,D
11748,82,2019,3/11/2019 16:30,a,4,2,D
11749,88,2019,2/11/2019 15:00,h,26,4,W
11749,74,2019,2/11/2019 15:00,a,3,3,L
11750,238,2019,2/11/2019 15:00,h,13,6,W
11750,92,2019,2/11/2019 15:00,a,6,0,L
11751,90,2019,2/11/2019 17:30,h,12,3,L
11751,80,2019,2/11/2019 17:30,a,16,10,W
11752,81,2019,2/11/2019 15:00,h,17,6,L
11752,86,2019,2/11/2019 15:00,a,12,9,W
11753,92,2019,9/11/2019 15:00,h,14,12,W
11753,81,2019,9/11/2019 15:00,a,7,4,L
11754,80,2019,9/11/2019 12:30,h,23,5,W
11754,78,2019,9/11/2019 12:30,a,3,1,L
11755,87,2019,10/11/2019 16:30,h,12,5,W
11755,88,2019,10/11/2019 16:30,a,18,3,L
11756,86,2019,9/11/2019 15:00,h,20,9,W
11756,73,2019,9/11/2019 15:00,a,16,3,L
